Order_ID,Date,Product,Category,Quantity,Unit_Cost,Unit_Price,Revenue,Cost,Profit,Profit_Margin,Customer_Type,Payment_Method
ORD1811,2026-05-25,Marker,Writing,4,20,35,140,80,60,42.857142857142854,Individual,Card
ORD0859,2026-05-25,Marker,Writing,9,20,35,315,180,135,42.857142857142854,Student,UPI
ORD0728,2026-05-25,Stapler,Office,8,45,75,600,360,240,40.0,Individual,Card
ORD1068,2026-05-25,Scissors,Office,1,25,45,45,25,20,44.44444444444444,Student,Cash
ORD0791,2026-05-25,Gel Pen,Writing,7,10,20,140,70,70,50.0,Student,UPI
ORD0836,2026-05-25,Color Pencils,School,10,45,80,800,450,350,43.75,Student,Card
ORD0760,2026-05-25,File,Office,8,18,35,280,144,136,48.57142857142857,Business,Card
ORD0576,2026-05-26,Ball Pen,Writing,9,5,10,90,45,45,50.0,Individual,Card
ORD0951,2026-05-26,Eraser,School,7,3,7,49,21,28,57.14285714285714,Individual,Card
ORD1411,2026-05-26,Glue,School,1,15,25,25,15,10,40.0,Business,Card
ORD0189,2026-05-26,Ball Pen,Writing,9,5,10,90,45,45,50.0,Student,Cash
ORD1115,2026-05-26,Pencil,Writing,4,4,8,32,16,16,50.0,Business,UPI
ORD1234,2026-05-26,Calculator,Office,2,180,300,600,360,240,40.0,Individual,UPI
ORD1466,2026-05-26,Glue,School,10,15,25,250,150,100,40.0,Individual,UPI
ORD0345,2026-05-27,Marker,Writing,9,20,35,315,180,135,42.857142857142854,Individual,Cash
ORD0861,2026-05-27,Glue,School,6,15,25,150,90,60,40.0,Student,Cash
ORD0126,2026-05-27,Gel Pen,Writing,1,10,20,20,10,10,50.0,Student,Card
ORD0945,2026-05-27,Eraser,School,5,3,7,35,15,20,57.14285714285714,Individual,UPI
ORD0808,2026-05-27,Ball Pen,Writing,4,5,10,40,20,20,50.0,Individual,UPI
ORD1884,2026-05-27,File,Office,7,18,35,245,126,119,48.57142857142857,Student,UPI
ORD0604,2026-05-27,Glue,School,1,15,25,25,15,10,40.0,Student,UPI
ORD1679,2026-05-27,Color Pencils,School,9,45,80,720,405,315,43.75,Business,Card
ORD0351,2026-05-27,Pencil,Writing,8,4,8,64,32,32,50.0,Individual,Card
ORD1488,2026-05-27,Gel Pen,Writing,2,10,20,40,20,20,50.0,Student,UPI
ORD1464,2026-05-27,Ball Pen,Writing,10,5,10,100,50,50,50.0,Business,Cash
ORD1581,2026-05-27,Calculator,Office,6,180,300,1800,1080,720,40.0,Individual,Card
ORD0308,2026-05-27,Gel Pen,Writing,2,10,20,40,20,20,50.0,Business,UPI
ORD0282,2026-05-28,Drawing Book,School,8,30,50,400,240,160,40.0,Business,UPI
ORD1305,2026-05-28,Glue,School,2,15,25,50,30,20,40.0,Business,Cash
ORD0152,2026-05-28,Eraser,School,7,3,7,49,21,28,57.14285714285714,Business,Cash
ORD1242,2026-05-28,Eraser,School,4,3,7,28,12,16,57.14285714285714,Student,Card
ORD0741,2026-05-28,File,Office,7,18,35,245,126,119,48.57142857142857,Individual,Cash
ORD0934,2026-05-28,Glue,School,1,15,25,25,15,10,40.0,Business,Card
ORD1423,2026-05-28,Highlighter,Writing,2,20,35,70,40,30,42.857142857142854,Individual,Card
ORD0943,2026-05-28,Drawing Book,School,4,30,50,200,120,80,40.0,Student,Cash
ORD0033,2026-05-28,Scissors,Office,7,25,45,315,175,140,44.44444444444444,Student,Card
ORD0915,2026-05-28,Calculator,Office,4,180,300,1200,720,480,40.0,Individual,Card
ORD1238,2026-05-29,Eraser,School,5,3,7,35,15,20,57.14285714285714,Business,UPI
ORD0097,2026-05-29,Ball Pen,Writing,9,5,10,90,45,45,50.0,Individual,Cash
ORD0496,2026-05-29,Ball Pen,Writing,9,5,10,90,45,45,50.0,Student,Card
ORD0066,2026-05-29,Marker,Writing,7,20,35,245,140,105,42.857142857142854,Individual,Cash
ORD0742,2026-05-29,Notebook,Paper,7,35,60,420,245,175,41.66666666666667,Individual,Card
ORD0922,2026-05-29,Highlighter,Writing,2,20,35,70,40,30,42.857142857142854,Student,Cash
ORD0731,2026-05-29,Glue,School,5,15,25,125,75,50,40.0,Business,UPI
ORD0970,2026-05-30,Highlighter,Writing,8,20,35,280,160,120,42.857142857142854,Individual,Cash
ORD1993,2026-05-30,Marker,Writing,9,20,35,315,180,135,42.857142857142854,Business,UPI
ORD1365,2026-05-30,Highlighter,Writing,2,20,35,70,40,30,42.857142857142854,Business,Card
ORD0228,2026-05-30,Gel Pen,Writing,7,10,20,140,70,70,50.0,Student,Cash
ORD0986,2026-05-30,Highlighter,Writing,4,20,35,140,80,60,42.857142857142854,Individual,Cash
ORD1074,2026-05-30,Highlighter,Writing,4,20,35,140,80,60,42.857142857142854,Student,Cash
ORD1930,2026-05-30,Ball Pen,Writing,3,5,10,30,15,15,50.0,Individual,Card
ORD1780,2026-05-30,Gel Pen,Writing,4,10,20,80,40,40,50.0,Individual,Card
ORD1742,2026-05-31,Drawing Book,School,10,30,50,500,300,200,40.0,Student,Card
ORD1284,2026-05-31,A4 Sheets,Paper,8,180,250,2000,1440,560,28.000000000000004,Business,Cash
ORD1620,2026-05-31,Highlighter,Writing,4,20,35,140,80,60,42.857142857142854,Student,Card
ORD1161,2026-05-31,A4 Sheets,Paper,8,180,250,2000,1440,560,28.000000000000004,Individual,Card
ORD1013,2026-05-31,Highlighter,Writing,9,20,35,315,180,135,42.857142857142854,Business,UPI
ORD1960,2026-05-31,File,Office,2,18,35,70,36,34,48.57142857142857,Business,UPI
ORD0054,2026-05-31,A4 Sheets,Paper,10,180,250,2500,1800,700,28.000000000000004,Individual,Card
ORD0794,2026-06-01,Glue,School,7,15,25,175,105,70,40.0,Individual,UPI
ORD1935,2026-06-01,Ball Pen,Writing,9,5,10,90,45,45,50.0,Business,UPI
ORD0989,2026-06-01,Glue,School,10,15,25,250,150,100,40.0,Business,Cash
ORD0455,2026-06-01,Glue,School,4,15,25,100,60,40,40.0,Individual,Card
ORD0370,2026-06-01,Calculator,Office,10,180,300,3000,1800,1200,40.0,Business,Cash
ORD0361,2026-06-01,Calculator,Office,8,180,300,2400,1440,960,40.0,Business,Card
ORD1298,2026-06-01,Gel Pen,Writing,10,10,20,200,100,100,50.0,Business,Card
ORD0817,2026-06-01,Highlighter,Writing,7,20,35,245,140,105,42.857142857142854,Student,UPI
ORD0867,2026-06-01,Eraser,School,2,3,7,14,6,8,57.14285714285714,Student,Card
ORD0752,2026-06-01,Eraser,School,9,3,7,63,27,36,57.14285714285714,Student,Cash
ORD0513,2026-06-02,A4 Sheets,Paper,1,180,250,250,180,70,28.000000000000004,Business,Cash
ORD0804,2026-06-02,Glue,School,5,15,25,125,75,50,40.0,Business,UPI
ORD1643,2026-06-02,Drawing Book,School,1,30,50,50,30,20,40.0,Business,Cash
ORD1296,2026-06-02,Marker,Writing,2,20,35,70,40,30,42.857142857142854,Individual,Card
ORD0040,2026-06-02,Drawing Book,School,1,30,50,50,30,20,40.0,Individual,UPI
ORD0489,2026-06-02,Stapler,Office,2,45,75,150,90,60,40.0,Individual,UPI
ORD0265,2026-06-02,Color Pencils,School,4,45,80,320,180,140,43.75,Individual,Cash
ORD1212,2026-06-02,Eraser,School,4,3,7,28,12,16,57.14285714285714,Business,Cash
ORD1232,2026-06-02,Scissors,Office,7,25,45,315,175,140,44.44444444444444,Business,Card
ORD0389,2026-06-03,Highlighter,Writing,4,20,35,140,80,60,42.857142857142854,Student,UPI
ORD0887,2026-06-03,Glue,School,10,15,25,250,150,100,40.0,Business,UPI
ORD1709,2026-06-03,File,Office,9,18,35,315,162,153,48.57142857142857,Business,Cash
ORD0830,2026-06-03,Glue,School,10,15,25,250,150,100,40.0,Individual,Card
ORD0150,2026-06-03,Notebook,Paper,8,35,60,480,280,200,41.66666666666667,Individual,UPI
ORD0482,2026-06-03,Ball Pen,Writing,7,5,10,70,35,35,50.0,Student,UPI
ORD1995,2026-06-03,Stapler,Office,7,45,75,525,315,210,40.0,Student,Card
ORD0686,2026-06-04,Color Pencils,School,5,45,80,400,225,175,43.75,Student,Cash
ORD0982,2026-06-04,File,Office,4,18,35,140,72,68,48.57142857142857,Individual,UPI
ORD1436,2026-06-04,File,Office,7,18,35,245,126,119,48.57142857142857,Business,Card
ORD0796,2026-06-04,Notebook,Paper,4,35,60,240,140,100,41.66666666666667,Business,Card
ORD0988,2026-06-04,Highlighter,Writing,2,20,35,70,40,30,42.857142857142854,Student,Cash
ORD0654,2026-06-04,Highlighter,Writing,7,20,35,245,140,105,42.857142857142854,Business,Cash
ORD0208,2026-06-04,File,Office,10,18,35,350,180,170,48.57142857142857,Business,Cash
ORD1790,2026-06-04,Ball Pen,Writing,7,5,10,70,35,35,50.0,Business,UPI
ORD1636,2026-06-05,Eraser,School,5,3,7,35,15,20,57.14285714285714,Business,Cash
ORD1848,2026-06-05,File,Office,4,18,35,140,72,68,48.57142857142857,Student,Card
ORD0235,2026-06-05,Gel Pen,Writing,2,10,20,40,20,20,50.0,Business,Cash
ORD1941,2026-06-05,Color Pencils,School,6,45,80,480,270,210,43.75,Student,UPI
ORD0713,2026-06-05,Notebook,Paper,7,35,60,420,245,175,41.66666666666667,Individual,Cash
ORD0551,2026-06-05,A4 Sheets,Paper,8,180,250,2000,1440,560,28.000000000000004,Business,UPI
ORD0169,2026-06-05,Glue,School,10,15,25,250,150,100,40.0,Business,Card
ORD0341,2026-06-05,File,Office,5,18,35,175,90,85,48.57142857142857,Individual,Card
ORD0090,2026-06-06,Calculator,Office,4,180,300,1200,720,480,40.0,Business,Cash
ORD0400,2026-06-06,Scissors,Office,9,25,45,405,225,180,44.44444444444444,Student,UPI
ORD1168,2026-06-06,Glue,School,9,15,25,225,135,90,40.0,Student,Card
ORD1474,2026-06-06,Color Pencils,School,6,45,80,480,270,210,43.75,Business,UPI
ORD0103,2026-06-06,A4 Sheets,Paper,5,180,250,1250,900,350,28.000000000000004,Individual,Cash
ORD0633,2026-06-06,Marker,Writing,5,20,35,175,100,75,42.857142857142854,Individual,UPI
ORD0445,2026-06-07,Ball Pen,Writing,7,5,10,70,35,35,50.0,Student,UPI
ORD1861,2026-06-07,Color Pencils,School,10,45,80,800,450,350,43.75,Individual,Cash
ORD0238,2026-06-07,Calculator,Office,10,180,300,3000,1800,1200,40.0,Business,Cash
ORD1501,2026-06-07,Pencil,Writing,1,4,8,8,4,4,50.0,Student,Card
ORD1610,2026-06-07,File,Office,4,18,35,140,72,68,48.57142857142857,Business,UPI
ORD1903,2026-06-07,Scissors,Office,1,25,45,45,25,20,44.44444444444444,Student,Card
ORD1953,2026-06-07,Notebook,Paper,3,35,60,180,105,75,41.66666666666667,Business,Card
ORD1029,2026-06-07,Glue,School,8,15,25,200,120,80,40.0,Business,Cash
ORD0490,2026-06-08,Color Pencils,School,2,45,80,160,90,70,43.75,Business,Cash
ORD1723,2026-06-08,Gel Pen,Writing,9,10,20,180,90,90,50.0,Business,UPI
ORD1031,2026-06-08,Drawing Book,School,10,30,50,500,300,200,40.0,Business,Card
ORD1072,2026-06-09,Glue,School,8,15,25,200,120,80,40.0,Individual,Cash
ORD1662,2026-06-09,Marker,Writing,6,20,35,210,120,90,42.857142857142854,Individual,Card
ORD0533,2026-06-09,A4 Sheets,Paper,5,180,250,1250,900,350,28.000000000000004,Individual,UPI
ORD1951,2026-06-09,A4 Sheets,Paper,8,180,250,2000,1440,560,28.000000000000004,Individual,Card
ORD0278,2026-06-09,Glue,School,9,15,25,225,135,90,40.0,Business,Card
ORD1649,2026-06-09,File,Office,5,18,35,175,90,85,48.57142857142857,Student,UPI
ORD1356,2026-06-09,Gel Pen,Writing,5,10,20,100,50,50,50.0,Student,Cash
ORD0426,2026-06-09,Drawing Book,School,3,30,50,150,90,60,40.0,Individual,Cash
ORD1991,2026-06-09,Marker,Writing,8,20,35,280,160,120,42.857142857142854,Individual,Cash
ORD1561,2026-06-09,Glue,School,7,15,25,175,105,70,40.0,Student,UPI
ORD1243,2026-06-10,Eraser,School,4,3,7,28,12,16,57.14285714285714,Business,UPI
ORD0966,2026-06-10,Pencil,Writing,2,4,8,16,8,8,50.0,Business,Cash
ORD0770,2026-06-10,Gel Pen,Writing,7,10,20,140,70,70,50.0,Business,Card
ORD1623,2026-06-10,Calculator,Office,1,180,300,300,180,120,40.0,Individual,UPI
ORD0946,2026-06-10,Color Pencils,School,1,45,80,80,45,35,43.75,Individual,UPI
ORD1407,2026-06-10,Scissors,Office,9,25,45,405,225,180,44.44444444444444,Individual,Card
ORD1255,2026-06-10,Marker,Writing,3,20,35,105,60,45,42.857142857142854,Business,Card
ORD1729,2026-06-10,Glue,School,9,15,25,225,135,90,40.0,Individual,UPI
ORD0184,2026-06-10,Gel Pen,Writing,3,10,20,60,30,30,50.0,Individual,UPI
ORD1715,2026-06-10,Marker,Writing,8,20,35,280,160,120,42.857142857142854,Business,Cash
ORD1303,2026-06-10,Calculator,Office,6,180,300,1800,1080,720,40.0,Individual,Cash
ORD0553,2026-06-11,Ball Pen,Writing,2,5,10,20,10,10,50.0,Student,UPI
ORD1855,2026-06-11,Drawing Book,School,3,30,50,150,90,60,40.0,Individual,Cash
ORD0257,2026-06-11,Marker,Writing,7,20,35,245,140,105,42.857142857142854,Business,Cash
ORD1986,2026-06-11,A4 Sheets,Paper,3,180,250,750,540,210,28.000000000000004,Student,Card
ORD1178,2026-06-11,Calculator,Office,10,180,300,3000,1800,1200,40.0,Individual,UPI
ORD1883,2026-06-11,Calculator,Office,1,180,300,300,180,120,40.0,Student,UPI
ORD1185,2026-06-11,Gel Pen,Writing,1,10,20,20,10,10,50.0,Individual,Cash
ORD1710,2026-06-11,Drawing Book,School,1,30,50,50,30,20,40.0,Individual,UPI
ORD0896,2026-06-11,Notebook,Paper,2,35,60,120,70,50,41.66666666666667,Business,Cash
ORD1375,2026-06-11,Gel Pen,Writing,10,10,20,200,100,100,50.0,Student,UPI
ORD1834,2026-06-11,Notebook,Paper,3,35,60,180,105,75,41.66666666666667,Individual,UPI
ORD0581,2026-06-11,Eraser,School,4,3,7,28,12,16,57.14285714285714,Individual,Cash
ORD0438,2026-06-11,Scissors,Office,4,25,45,180,100,80,44.44444444444444,Individual,Cash
ORD0968,2026-06-12,Glue,School,6,15,25,150,90,60,40.0,Individual,Card
ORD1481,2026-06-12,Color Pencils,School,1,45,80,80,45,35,43.75,Business,UPI
ORD1368,2026-06-12,Ball Pen,Writing,2,5,10,20,10,10,50.0,Business,Cash
ORD1664,2026-06-12,File,Office,7,18,35,245,126,119,48.57142857142857,Individual,UPI
ORD0567,2026-06-13,Calculator,Office,6,180,300,1800,1080,720,40.0,Business,Cash
ORD1113,2026-06-13,Stapler,Office,9,45,75,675,405,270,40.0,Student,UPI
ORD1197,2026-06-13,File,Office,9,18,35,315,162,153,48.57142857142857,Business,Cash
ORD1544,2026-06-13,Glue,School,1,15,25,25,15,10,40.0,Student,Cash
ORD1484,2026-06-13,A4 Sheets,Paper,5,180,250,1250,900,350,28.000000000000004,Individual,UPI
ORD0716,2026-06-13,Marker,Writing,3,20,35,105,60,45,42.857142857142854,Individual,UPI
ORD1400,2026-06-14,Calculator,Office,8,180,300,2400,1440,960,40.0,Individual,Card
ORD0037,2026-06-14,Pencil,Writing,9,4,8,72,36,36,50.0,Business,Cash
ORD1492,2026-06-14,Ball Pen,Writing,6,5,10,60,30,30,50.0,Student,Card
ORD0543,2026-06-14,Calculator,Office,9,180,300,2700,1620,1080,40.0,Business,UPI
ORD0851,2026-06-14,Color Pencils,School,3,45,80,240,135,105,43.75,Student,UPI
ORD1348,2026-06-15,Calculator,Office,9,180,300,2700,1620,1080,40.0,Individual,Card
ORD0478,2026-06-15,Eraser,School,8,3,7,56,24,32,57.14285714285714,Individual,Card
ORD1191,2026-06-15,Drawing Book,School,5,30,50,250,150,100,40.0,Business,UPI
ORD1401,2026-06-15,Glue,School,2,15,25,50,30,20,40.0,Student,UPI
ORD1339,2026-06-15,Glue,School,10,15,25,250,150,100,40.0,Student,UPI
ORD1452,2026-06-15,Stapler,Office,1,45,75,75,45,30,40.0,Student,UPI
ORD0443,2026-06-15,Scissors,Office,6,25,45,270,150,120,44.44444444444444,Business,UPI
ORD1980,2026-06-15,Stapler,Office,1,45,75,75,45,30,40.0,Individual,Card
ORD1259,2026-06-15,Glue,School,1,15,25,25,15,10,40.0,Business,UPI
ORD1572,2026-06-16,Notebook,Paper,10,35,60,600,350,250,41.66666666666667,Student,UPI
ORD1021,2026-06-16,Ball Pen,Writing,2,5,10,20,10,10,50.0,Individual,UPI
ORD0292,2026-06-16,Color Pencils,School,4,45,80,320,180,140,43.75,Student,UPI
ORD0715,2026-06-16,Notebook,Paper,7,35,60,420,245,175,41.66666666666667,Business,UPI
ORD1637,2026-06-16,Stapler,Office,1,45,75,75,45,30,40.0,Business,Cash
ORD0721,2026-06-16,A4 Sheets,Paper,3,180,250,750,540,210,28.000000000000004,Student,Cash
ORD1568,2026-06-16,Notebook,Paper,6,35,60,360,210,150,41.66666666666667,Business,UPI
ORD1767,2026-06-17,File,Office,8,18,35,280,144,136,48.57142857142857,Individual,Card
ORD0303,2026-06-17,Glue,School,8,15,25,200,120,80,40.0,Individual,UPI
ORD1428,2026-06-17,Stapler,Office,3,45,75,225,135,90,40.0,Individual,UPI
ORD0492,2026-06-17,File,Office,3,18,35,105,54,51,48.57142857142857,Business,UPI
ORD0659,2026-06-17,Highlighter,Writing,3,20,35,105,60,45,42.857142857142854,Student,UPI
ORD1858,2026-06-17,Calculator,Office,1,180,300,300,180,120,40.0,Business,Cash
ORD0620,2026-06-17,Pencil,Writing,8,4,8,64,32,32,50.0,Business,UPI
ORD1851,2026-06-18,Glue,School,10,15,25,250,150,100,40.0,Individual,Cash
ORD1325,2026-06-18,Scissors,Office,9,25,45,405,225,180,44.44444444444444,Individual,UPI
ORD0967,2026-06-18,Pencil,Writing,10,4,8,80,40,40,50.0,Student,UPI
ORD1363,2026-06-18,A4 Sheets,Paper,3,180,250,750,540,210,28.000000000000004,Student,UPI
ORD1453,2026-06-18,Highlighter,Writing,5,20,35,175,100,75,42.857142857142854,Business,Cash
ORD1712,2026-06-18,Calculator,Office,6,180,300,1800,1080,720,40.0,Individual,UPI
ORD1985,2026-06-19,A4 Sheets,Paper,3,180,250,750,540,210,28.000000000000004,Business,UPI
ORD1003,2026-06-19,Notebook,Paper,3,35,60,180,105,75,41.66666666666667,Business,Card
ORD1979,2026-06-19,Calculator,Office,2,180,300,600,360,240,40.0,Individual,Cash
ORD1465,2026-06-19,Drawing Book,School,8,30,50,400,240,160,40.0,Individual,UPI
ORD0540,2026-06-19,Glue,School,8,15,25,200,120,80,40.0,Individual,UPI
ORD1779,2026-06-19,Marker,Writing,9,20,35,315,180,135,42.857142857142854,Student,UPI
ORD1420,2026-06-19,Marker,Writing,3,20,35,105,60,45,42.857142857142854,Individual,UPI
ORD0144,2026-06-20,Glue,School,3,15,25,75,45,30,40.0,Individual,Cash
ORD0028,2026-06-20,Color Pencils,School,10,45,80,800,450,350,43.75,Business,UPI
ORD0270,2026-06-20,Eraser,School,7,3,7,49,21,28,57.14285714285714,Business,Card
ORD1521,2026-06-20,Eraser,School,6,3,7,42,18,24,57.14285714285714,Business,UPI
ORD1494,2026-06-20,Marker,Writing,1,20,35,35,20,15,42.857142857142854,Student,UPI
ORD1782,2026-06-20,Calculator,Office,4,180,300,1200,720,480,40.0,Student,Card
ORD1853,2026-06-20,Drawing Book,School,10,30,50,500,300,200,40.0,Student,Card
ORD0462,2026-06-20,Scissors,Office,10,25,45,450,250,200,44.44444444444444,Individual,Cash
ORD1666,2026-06-20,A4 Sheets,Paper,1,180,250,250,180,70,28.000000000000004,Individual,Card
ORD1218,2026-06-20,File,Office,7,18,35,245,126,119,48.57142857142857,Individual,UPI
ORD0707,2026-06-20,Highlighter,Writing,8,20,35,280,160,120,42.857142857142854,Individual,Card
ORD0856,2026-06-20,Stapler,Office,10,45,75,750,450,300,40.0,Individual,UPI
ORD1973,2026-06-20,File,Office,2,18,35,70,36,34,48.57142857142857,Individual,Cash
ORD1945,2026-06-21,Highlighter,Writing,2,20,35,70,40,30,42.857142857142854,Individual,Cash
ORD1443,2026-06-21,Color Pencils,School,10,45,80,800,450,350,43.75,Business,UPI
ORD0080,2026-06-21,Pencil,Writing,8,4,8,64,32,32,50.0,Individual,UPI
ORD0161,2026-06-21,Glue,School,4,15,25,100,60,40,40.0,Individual,UPI
ORD1752,2026-06-21,Glue,School,1,15,25,25,15,10,40.0,Business,Cash
ORD1672,2026-06-21,Stapler,Office,10,45,75,750,450,300,40.0,Student,Cash
ORD1364,2026-06-21,Stapler,Office,8,45,75,600,360,240,40.0,Business,Card
ORD0692,2026-06-21,A4 Sheets,Paper,7,180,250,1750,1260,490,28.000000000000004,Individual,Card
ORD1160,2026-06-22,Gel Pen,Writing,6,10,20,120,60,60,50.0,Business,Card
ORD0787,2026-06-22,Color Pencils,School,2,45,80,160,90,70,43.75,Business,UPI
ORD1529,2026-06-22,Pencil,Writing,5,4,8,40,20,20,50.0,Student,UPI
ORD0477,2026-06-22,File,Office,6,18,35,210,108,102,48.57142857142857,Student,Cash
ORD1251,2026-06-22,Glue,School,6,15,25,150,90,60,40.0,Student,Card
ORD1948,2026-06-22,Highlighter,Writing,1,20,35,35,20,15,42.857142857142854,Individual,Card
ORD1978,2026-06-22,Color Pencils,School,2,45,80,160,90,70,43.75,Individual,UPI
ORD0397,2026-06-23,File,Office,10,18,35,350,180,170,48.57142857142857,Business,Cash
ORD1825,2026-06-23,Eraser,School,8,3,7,56,24,32,57.14285714285714,Student,Cash
ORD0852,2026-06-23,Calculator,Office,7,180,300,2100,1260,840,40.0,Student,Card
ORD1675,2026-06-23,Gel Pen,Writing,1,10,20,20,10,10,50.0,Individual,Card
ORD0844,2026-06-23,Notebook,Paper,1,35,60,60,35,25,41.66666666666667,Business,Cash
ORD1913,2026-06-23,File,Office,1,18,35,35,18,17,48.57142857142857,Student,Cash
ORD1608,2026-06-23,Highlighter,Writing,4,20,35,140,80,60,42.857142857142854,Individual,Card
ORD0340,2026-06-24,File,Office,3,18,35,105,54,51,48.57142857142857,Student,UPI
ORD0969,2026-06-24,Eraser,School,5,3,7,35,15,20,57.14285714285714,Business,Card
ORD1950,2026-06-24,Pencil,Writing,8,4,8,64,32,32,50.0,Individual,Cash
ORD1940,2026-06-24,Glue,School,1,15,25,25,15,10,40.0,Student,Card
ORD0223,2026-06-24,Notebook,Paper,1,35,60,60,35,25,41.66666666666667,Business,Card
ORD0185,2026-06-24,Drawing Book,School,9,30,50,450,270,180,40.0,Student,Cash
ORD1011,2026-06-24,Marker,Writing,10,20,35,350,200,150,42.857142857142854,Student,Cash
ORD1089,2026-06-24,A4 Sheets,Paper,1,180,250,250,180,70,28.000000000000004,Individual,Card
ORD1028,2026-06-24,A4 Sheets,Paper,8,180,250,2000,1440,560,28.000000000000004,Individual,Cash
ORD0096,2026-06-24,Drawing Book,School,1,30,50,50,30,20,40.0,Business,Cash
ORD1833,2026-06-25,Pencil,Writing,1,4,8,8,4,4,50.0,Student,Cash
ORD1526,2026-06-25,Notebook,Paper,2,35,60,120,70,50,41.66666666666667,Student,UPI
ORD0202,2026-06-25,Color Pencils,School,10,45,80,800,450,350,43.75,Student,Cash
ORD1596,2026-06-25,Calculator,Office,5,180,300,1500,900,600,40.0,Business,Cash
ORD1860,2026-06-25,Color Pencils,School,4,45,80,320,180,140,43.75,Individual,Card
ORD0183,2026-06-25,Color Pencils,School,4,45,80,320,180,140,43.75,Student,Card
ORD1517,2026-06-25,Notebook,Paper,7,35,60,420,245,175,41.66666666666667,Individual,Cash
ORD0192,2026-06-26,Pencil,Writing,6,4,8,48,24,24,50.0,Individual,UPI
ORD0140,2026-06-26,Calculator,Office,5,180,300,1500,900,600,40.0,Student,Card
ORD0914,2026-06-26,Calculator,Office,3,180,300,900,540,360,40.0,Individual,Cash
ORD1509,2026-06-26,Scissors,Office,3,25,45,135,75,60,44.44444444444444,Student,Card
ORD0328,2026-06-26,A4 Sheets,Paper,8,180,250,2000,1440,560,28.000000000000004,Business,Card
ORD0773,2026-06-26,Scissors,Office,3,25,45,135,75,60,44.44444444444444,Business,Card
ORD1409,2026-06-26,Gel Pen,Writing,4,10,20,80,40,40,50.0,Individual,UPI
ORD1656,2026-06-27,Notebook,Paper,6,35,60,360,210,150,41.66666666666667,Business,Card
ORD0841,2026-06-27,Calculator,Office,8,180,300,2400,1440,960,40.0,Student,Cash
ORD0820,2026-06-27,Eraser,School,9,3,7,63,27,36,57.14285714285714,Business,UPI
ORD0780,2026-06-27,Glue,School,1,15,25,25,15,10,40.0,Individual,Card
ORD1370,2026-06-27,Stapler,Office,1,45,75,75,45,30,40.0,Student,Card
ORD0305,2026-06-27,Glue,School,6,15,25,150,90,60,40.0,Individual,Card
ORD1555,2026-06-27,Highlighter,Writing,9,20,35,315,180,135,42.857142857142854,Individual,Card
ORD1052,2026-06-27,Ball Pen,Writing,10,5,10,100,50,50,50.0,Business,UPI
ORD0912,2026-06-28,Highlighter,Writing,3,20,35,105,60,45,42.857142857142854,Individual,UPI
ORD0474,2026-06-28,Notebook,Paper,9,35,60,540,315,225,41.66666666666667,Student,Cash
ORD0177,2026-06-28,Drawing Book,School,3,30,50,150,90,60,40.0,Individual,Cash
ORD0127,2026-06-28,Pencil,Writing,3,4,8,24,12,12,50.0,Individual,Card
ORD1801,2026-06-28,Gel Pen,Writing,7,10,20,140,70,70,50.0,Individual,UPI
ORD0936,2026-06-28,Calculator,Office,10,180,300,3000,1800,1200,40.0,Student,Cash
ORD1793,2026-06-28,Calculator,Office,6,180,300,1800,1080,720,40.0,Individual,UPI
ORD1996,2026-06-28,A4 Sheets,Paper,2,180,250,500,360,140,28.000000000000004,Individual,UPI
ORD0057,2026-06-28,Color Pencils,School,6,45,80,480,270,210,43.75,Individual,Card
ORD1889,2026-06-28,Glue,School,8,15,25,200,120,80,40.0,Student,UPI
ORD0726,2026-06-28,File,Office,9,18,35,315,162,153,48.57142857142857,Individual,Cash
ORD1213,2026-06-28,Marker,Writing,8,20,35,280,160,120,42.857142857142854,Individual,Card
ORD1323,2026-06-29,Color Pencils,School,1,45,80,80,45,35,43.75,Individual,Cash
ORD1876,2026-06-29,Calculator,Office,9,180,300,2700,1620,1080,40.0,Student,UPI
ORD0074,2026-06-29,Scissors,Office,9,25,45,405,225,180,44.44444444444444,Student,UPI
ORD0828,2026-06-29,Stapler,Office,4,45,75,300,180,120,40.0,Student,Cash
ORD1005,2026-06-29,Pencil,Writing,9,4,8,72,36,36,50.0,Individual,UPI
ORD1445,2026-06-29,Color Pencils,School,9,45,80,720,405,315,43.75,Business,Card
ORD0440,2026-06-29,Scissors,Office,10,25,45,450,250,200,44.44444444444444,Business,Cash
ORD1458,2026-06-29,Stapler,Office,10,45,75,750,450,300,40.0,Individual,Cash
ORD1455,2026-06-29,Gel Pen,Writing,4,10,20,80,40,40,50.0,Student,Card
ORD0439,2026-06-30,Highlighter,Writing,8,20,35,280,160,120,42.857142857142854,Individual,Cash
ORD1002,2026-06-30,A4 Sheets,Paper,3,180,250,750,540,210,28.000000000000004,Student,UPI
ORD0997,2026-06-30,A4 Sheets,Paper,2,180,250,500,360,140,28.000000000000004,Business,UPI
ORD0075,2026-06-30,Glue,School,8,15,25,200,120,80,40.0,Business,UPI
ORD1498,2026-06-30,Gel Pen,Writing,2,10,20,40,20,20,50.0,Individual,Card
ORD0772,2026-06-30,Color Pencils,School,3,45,80,240,135,105,43.75,Student,UPI
ORD0027,2026-06-30,Ball Pen,Writing,5,5,10,50,25,25,50.0,Individual,UPI
ORD1507,2026-07-01,Ball Pen,Writing,6,5,10,60,30,30,50.0,Individual,UPI
